,text,l1,l2,l3,wiki_name,word_count
254644,"Cody Joseph Ross (born December 23, 1980), nicknamed \""Toy Cannon\"" and \""Ross the Boss,\"" is a former professional baseball outfielder. He is 5 feet 10 inches (1.78 m) tall and weighs 195 pounds (88 kg). Ross has played in MLB for the Detroit Tigers (2003), Los Angeles Dodgers (2005–2006), Cincinnati Reds (2006), Florida Marlins (2006–2010), San Francisco Giants (2010–2011), Boston Red Sox (2012), Arizona Diamondbacks (2013–2014) and Oakland Athletics (2015). He is one of the few Major League players to bat right-handed but throw left-handed. Following high school, Ross embarked on his professional career, getting selected by the Detroit Tigers in the fourth round of the 1999 Major League Baseball draft. He reached the Major Leagues in 2003, but suffered a torn ACL which caused him to miss most of September. He was traded to the Los Angeles Dodgers following spring training in 2004, appearing in a handful of games with them in 2005. In 2006, he played for the Los Angeles Dodgers, the Cincinnati Reds, and the Florida Marlins. It was in Florida that he finally established himself, as he played with the Marlins through 2010. He was used mainly as a reserve outfielder in 2006 and 2007, but during the 2008 season he took over a starting role. He would be a starting outfielder for the rest of his Marlins career, playing centerfield or right field. In 2009, he hit a career-high 24 home runs and won the Marlins' Charlie Hough Good Guy award. During the 2010 season, the Marlins placed Ross on waivers, and he was claimed by the San Francisco Giants. Named their starting right fielder for the 2010 playoffs, he went on to win the National League Championship Series Most Valuable Player Award, hitting five home runs in the postseason while helping the Giants win the 2010 World Series. He re-signed with San Francisco in 2011, batting .240 during the year. In 2012, he signed a one-year contract with the Boston Red Sox, hitting 22 home runs while playing every day despite the fact that the Red Sox originally expected him to be a reserve player for them. The Arizona Diamondbacks signed him to a three-year contract in December 2012, but a season-ending hip injury limited Ross to 94 games his first year with the team.",Agent,Athlete,BaseballPlayer,Cody_Ross,381
338310,"WKEE-FM is a Contemporary Hit Radio formatted broadcast radio station licensed to Huntington, West Virginia, serving Huntington, West Virginia, Ashland, Kentucky, and Ironton, Ohio. WKEE-FM is owned and operated by iHeartMedia, Inc.. WKEE-FM is the heritage CHR/Top 40 station in the Huntington area, having programmed hit music as a standalone FM for over 30 years (although its Top 40 heritage goes back to the early 1960s, when the station was a simulcast of WKEE-AM 800).",Agent,Broadcaster,RadioStation,WKEE-FM,75
298231,"City-Yuwa Partners (シティユーワ法律事務所) is a law firm in Tokyo, Japan. The firm was formed February 1, 2003 upon the merger of Yuwa Partners, a firm specializing in international M&A and financial transactions, and the Law Department of Tokyo City Law & Tax Partners, a large domestic legal and tax practice. The firm expanded its offerings to include intellectual property by merging with patent litigation firm Ohba, Ozaki & Shimasue in September 2005. The firm doubled in size from 2005 to 2009, becoming a general legal practice. Asialaw ranks the firm as \""highly recommended\"" in the fields of banking and finance, capital markets, corporate/M&A and investment funds.",Agent,Company,LawFirm,City-Yuwa_Partners,106
329000,"The New York Magpies is a United States Australian Football League team, based in New York City, United States. It was founded in 1998 by an American, Erik Kallhovd. They play in the Eastern Australian Football League. The New York Magpies play their home games at Tibbetts Brook Park.",Agent,SportsTeam,AustralianFootballTeam,New_York_Magpies,49
189028,Anne-Grete Hjelle Strøm-Erichsen (born 21 October 1949 in Bergen) is a Norwegian politician for the Labour Party. She was Minister of Defence from 2012 to 2013.,Agent,Politician,Mayor,Anne-Grete_Strøm-Erichsen,26
325277,"Monroe Area High School is located in Walton County, Georgia, United States. It serves the city of Monroe.",Agent,EducationalInstitution,School,Monroe_Area_High_School,18
208994,"Eddo André Brandes (born 5 March 1963) is a former Zimbabwean cricketer who played in 10 Tests and 59 ODIs from 1987 to 1999, spanning four World Cups. In the days when a number of Zimbabwe's players were amateurs with other full-time professions, Brandes was a chicken farmer. He took a hat-trick in an ODI against England in January 1997 that is still regarded as the highest by total average of the batsmen dismissed. Only two months short of his 34th birthday, he remains the oldest player to have taken an ODI hat-trick. He gained fame for his noted and oft quoted exchange with Glenn McGrath, after McGrath gets frustrated at being unable to dismiss Brandes. The bowler asked: \""Why are you so fat?\"" to which Brandes replied: \""Because every time I make love to your wife she gives me a biscuit.\"" As of 2003 Brandes had moved to Australia to pursue a coaching career, and was formerly coaching the Sunshine Coast Scorchers who play in the XXXX Gold Brisbane Grade Competition. As of 2009 he runs a tomato farm on the Sunshine Coast.",Agent,Athlete,Cricketer,Eddo_Brandes,184
334847,"The Bangladesh Trade Union Kendra (Bengali: বাংলাদেশ ট্রেড ইউনিয়ন কেন্দ্র Bānlādēśa ṭrēḍa i'uniẏana kēndra) is a national trade union federation in Bangladesh. It is affiliated with the World Federation of Trade Unions. BTUK is politically tied to the Communist Party of Bangladesh, although the federation has started to become somewhat more independent in recent years.",Agent,Organisation,TradeUnion,Bangladesh_Trade_Union_Kendra,55
233563,"Gina Hathorn (born 6 July 1946) is a British former alpine skier who competed in the 1964 Winter Olympics, in the 1968 Winter Olympics, where she finished 4th in the Slalom, and in the 1972 Winter Olympics.",Agent,WinterSportPlayer,Skier,Gina_Hathorn,37
217862,"Manus Boonjumnong (Thai: มนัส บุญจำนงค์; rtgs: Manat Bunchamnong, born June 23, 1980) is a Thai boxer who won the Olympics at Light Welterweight (60–64 kg) at the 2004 Summer Olympics . He is the older brother of Non Boonjumnong.",Agent,Boxer,AmateurBoxer,Manus_Boonjumnong,39
280965,"Dave Taylor is a British comic book creator. He is best known for his work on Force Works, as well as Batman and Judge Dredd stories.",Agent,Artist,ComicsCreator,Dave_Taylor_(comics),26
174726,"Marc Thuet (born 1963) is a chef based in Toronto, Canada, who most recently appeared in his second season of a docu-reality TV series called Conviction Kitchen in which he trains 12 ex-cons to run a restaurant in Toronto.",Agent,Person,Chef,Marc_Thuet,39
243875,"Benny Wearing (1901–1968) was an Australian rugby league footballer of the 1920s and 1930s. An Australian international and New South Wales representative three-quarter, he played his club football in the NSWRFL Premiership for the South Sydney Rabbitohs. Wearing was the third player in Australian rugby league history to score 100 premiership tries.",Agent,Athlete,RugbyPlayer,Benny_Wearing,52
246068,"Mari Kaneko (金子 真理 kaneko mari, born on June 24, 1972) is a Japanese female karateka and mixed martial arts (MMA) fighter. Kaneko has competed for MMA promotions Ax, Smackgirl, Deep and Jewels.",Agent,Athlete,MartialArtist,Mari_Kaneko,33
211575,"Hakuba Takeshi (白馬毅, born May 5, 1983) is a former sumo wrestler from Ulan Bator, Mongolia. Joining the professional sport in 2000, he entered the top division for the first time in 2008, returning in 2010. His highest rank was komusubi. He was forced to retire from sumo in 2011 after being found guilty by the Japan Sumo Association (JSA) of involvement in match-fixing.",Agent,Wrestler,SumoWrestler,Hakuba_Takeshi,64
183299,"Petre P. Carp (Romanian pronunciation: [ˈpetre pe karp]; also Petrache Carp, Francized Pierre Carp, occasionally Comte Carpe; June 28 or 29, 1837 – June 19, 1919) was a Moldavian, later Romanian statesman, political scientist and culture critic, one of the major representatives of Romanian liberal conservatism, and twice the country's Prime Minister (1900–1901, 1910–1912). His youth was intertwined with the activity of Junimea club, which he co-founded with critic Titu Maiorescu as a literary society, and then helped transform it into a political club. He left behind a budding career as Junimea's polemicist and cultural journalist, joining the state bureaucracy of the United Principalities, the Romanian diplomatic corps, and ultimately electoral politics. A speaker for aristocratic sentiment and the Romanian gentry, Carp helped create the Conservative Party from the various \""White\"" conservative clubs (1880), but also led a Junimist dissident wing against the Conservative mainstream leaders Lascăr Catargiu and Gheorghe Grigore Cantacuzino. He was a contributor to the Junimea platform Convorbiri Literare, and founder of the newspapers Térra (1868) and Moldova (1915). Widely seen as unyielding and trenchant in his public stance, and respected as an orator, P. P. Carp stood against the majority current in various political debates. His entire discourse was an alternative to the protectionist, antisemitic and populist tendencies of \""Red\"" Romanian liberalism. Welcoming Westernization and free trade, his vision of development nonetheless rested on gradualism and criticized modern experiments in governance. The two Carp administrations are remembered for their fiscal reforms, their encouragement of foreign investments, and their attempted clampdown on political corruption. A Germanophile and a Russophobe, Carp gathered consensus for steering the Kingdom of Romania into the Triple Alliance, but his external policy became entirely unpopular by the start of World War I. During that time, he was the only prominent public figure to demand a declaration of war against the Entente Powers. He came out of retirement during the German occupation of Romania, when he inspired fellow Conservative Lupu Kostaki to set up a collaborationist territorial government. This final project caused his fall into disgrace once the legitimate government regained control.",Agent,Politician,PrimeMinister,Petre_P._Carp,348
