,text,l1,l2,l3,wiki_name,word_count
258338,"Dario Alejandro Gasco (born January 20, 1987 in Concepción, Tucumán) is an Argentine professional mountain biker. He won a bronze medal in men's cross-country racing at the 2007 Pan American Games, and later represented his nation Argentina at the 2008 Summer Olympics. Throughout his sporting career, Gasco has been training and riding for four consecutive seasons on Zenith MTB International, and Spain's Massi Cycling Team. Gasco spotted officially on his major international debut at the 2007 Pan American Games in Rio de Janeiro, Brazil, where he delivered a bronze-medal time of 2:07:37 in the men's cross-country race, trailing behind U.S. rider Adam Craig and Brazil's Rubens Donizete within a two-minute gap. At the 2008 Summer Olympics in Beijing, Gasco qualified for the Argentine squad in the men's cross-country race by receiving an invitational berth from the Union Cycliste Internationale (UCI), based on his best performance at the World and Pan American Championships. He scored a twenty-seventh place in a 4.8-km sturdy, treacherous cross-country course with a time of 2:07:04.",Agent,Athlete,Cyclist,Dario_Alejandro_Gasco,169
238936,"Daniel Negreanu (/nᵻˈɡrɑːnoʊ/; born July 26, 1974) is a Canadian professional poker player who has won six World Series of Poker (WSOP) bracelets and two World Poker Tour (WPT) championship titles. The independent poker ranking service Global Poker Index (GPI) has recognised Negreanu as the best poker player of the past decade. Since his second place in the Big One For One Drop 2014 tournament, he is the biggest live tournament poker winner of all time, having accumulated over $32,600,000 in prize money. He was named the WSOP Player of the Year in 2004 and again in 2013, making him the first (and only) player in WSOP history to win the accolade more than once. He was also the 2004-05 WPT Player of the Year. He is the first player to make a final table at each of the three WSOP bracelet-awarding locations (Las Vegas, Europe, and Asia-Pacific) and the first to win a bracelet at each. In 2014, he was inducted into the Poker Hall of Fame.",Agent,Athlete,PokerPlayer,Daniel_Negreanu,168
189840,"Byron Moffatt Britton (September 3, 1833 – November 19, 1920) was a politician, lawyer and lecturer. He was elected to the Canadian House of Commons in the 1896 election to represent the riding of Kingston. He was re-elected in 1900. The son of Daniel Britton and Nancy Moffatt, both Americans who had come to Upper Canada, he was educated at Victoria University in Cobourg, studied law in Toronto and Belleville and was called to the bar in 1859. Britton set up practice in Kingston. In 1875, he was named Queen's Counsel. He was Crown Attorney for Frontenac county from 1883 to 1891. Britton also served on the board of governors for Kingston General Hospital. In 1863, he married Mary E., the daughter of Luther Hamilton Holton. Prior to his federal experience, he was a councillor, then mayor of Kingston, Ontario (1876–1877). He was appointed Judge of the Court of King's Bench for Ontario on September 24, 1901. Britton presided over the 1911 Angelina Napolitano case.",Agent,Politician,MemberOfParliament,Byron_Moffatt_Britton,165
200239,"There are a number of people venerated as saints within the Christian Church who are named only as Companions of another named saint. The following is an incomplete list of examples: \n* Saints Perpetua and Felicity and Companions \n* Saints Donnan and Companions The reason why the Companions are not named in convention can vary. In some instances, such as with Donnan, it may be that the Companions' names are simply not known, although the acts for which they are venerated as saints has been documented. In the case of the Companions of Perpetua this is not applicable, for her and Felicity's three companions are known (Revocatus, Saturninus, and Saturus, their teacher). The reason in this case is that Perpetua and Felicity are the most prominent names in the story of their martyrdom (due to their associations with their young babies).",Agent,Cleric,Saint,Saint_Companions,141
237625,"Peter McEwan, Sr. (3 January 1834 – 10 September 1895) was a Scottish professional golfer and club maker. McEwan placed sixth in the 1861 Open Championship.",Agent,Athlete,GolfPlayer,Peter_McEwan_Sr.,26
201804,"Lars-Göran Lönnermark, born 26 August 1939, is a Swedish bishop emeritus. Lönnermark studied at Michigan State University in 1958-1959 through the international exchange program, where he became a member of Delta Upsilon fraternity. After returning to Sweden, he studied theology and was ordained as a pastor in the Evangelical Lutheran Church (Church of Sweden) in 1964. He was bishop of Skara between 1989 and 2004. In 1988, he was named as high predicate of the congregation in Stockholm, and on 1 April 2007 as head predicate. Lars-Göran Lönnermark took over from head predicate Henrik Svenungsson, bishop emeritus of Stockholm. Lönnermark took part in the wedding of Victoria, Crown Princess of Sweden, and Daniel Westling on 19 June 2010.",Agent,Cleric,ChristianBishop,Lars-Göran_Lönnermark,118
324054,"Marist School (Tagalog: Paaralang Marist) is a Catholic school for boys located in Marikina, Metro Manila, Philippines established by the Marist Brothers in 1964. The school currently holds a level III accreditation from PAASCU and is considered to be the largest educational institution to date in Marikina City. This was the second school founded by the Marist Brothers in the Philippines; the first one was the Notre Dame of Cotabato in Cotabato City in 1948.",Agent,EducationalInstitution,School,Marist_School_(Marikina),75
257545,"Noël Dejonckheere (born April 22, 1955 in Lendelede) is a former Belgian cyclist. He is a sports director of BMC Racing Team.",Agent,Athlete,Cyclist,Noël_Dejonckheere,22
302000,"FlyWhoosh was a company that operated scheduled services to Dundee, Birmingham and Belfast before ceasing operations. Flywhoosh is a trading name of BluArrow Aviation Ltd.",Agent,Company,Airline,FlyWhoosh,25
209478,"Julien Fountain (born 1970 in Shoreham-by-sea, Sussex) is an English professional cricket coach and former Great Britain Olympic Baseball player. He is known primarily as a Specialist Fielding Coach but has also performed the role of Head Coach & Assistant Coach. He has featured on the coaching staffs of the West Indies, Pakistan, Bangladesh & England and has coached at 36 Test Matches, 106 ODI's and 28 T20 Internationals. This includes two ICC Fifty Over World Cups & one ICC T20 World Cup, one Asia Cup & one Champions Trophy. He has also coached at a wide variety of domestic or franchise fixtures. He coaches both international and domestic or franchise cricket and was part of the BPL Winning Dhaka Gladiators coaching staff in 2012 and the Stanford Superstars coaching staff in 2008, when the team beat England convincingly in a one off Twenty Million Dollar game in Antigua during the Stanford Super Series. Fountain was the first baseball player to be used as a Specialist Fielding Coach by any test level cricket team when he was hired in 1998 by the West Indies to coach on their tour of South Africa. On the 2000/01 West Indies tour of Australia he took to the field as substitute fielder for the West Indies against the Prime Ministers eleven at the Manuka Oval in Canberra. He rose to the challenge by running out Anthony McQuire with a direct hit from the boundary.He has acted as Substitute Fielder (12th Man) a total of four times for both West Indies in 2001& 2007 and Pakistan in 2013. Along with ICC Full Member teams, he has coached both ICC Associate & ICC Affiliate cricket teams, during his career and was recently the Head Coach of South Korea during the 2014 Asian Games in Incheon who were the host nation. They achieved great success, despite having very little playing experience, taking eight wickets against the Sri Lankan Cricket Team in the quarter final. Other teams who have used him include Ireland, Bermuda, Trinidad and Canada. During the 2010 Micromax ODI series against Zimbabwe, Fountain was appointed temporary Head Coach of Bangladesh, for the 3rd & 4th ODI's, whilst Jamie Siddons attended the birth of his 2nd child back in Australia. Bangladesh won the 3rd ODI, however the 4th was abandoned due to rain. This made Fountain the first baseball coach to achieve Head Coach status with an ICC full member nation cricket team, as well as being the first baseball coach to instruct an ICC full member nation cricket team (West Indies in 1998). In March 2012 Fountain was re-appointed as Specialist Fielding Coach for Pakistan, and was based at the National Cricket Academy in Lahore, Pakistan. He worked exclusively with Pakistan cricketers at Test, ODI & T20 matches and was able to raise the standard of fielding significantly during his two-year tenure, which saw Pakistan win the 2012 Asia Cup and achieve both ODI & T20 success against Sri Lanka, India and South Africa. In January 2015 Fountain launched a project called Switch Hit 20 designed to help former professional baseball players transition into T20 Cricketers. This coincided with him accepting an invitation from the American Cricket Federation (ACF) to join their Honorary Advisory Board, where he joins existing HAB members Arjuna Ranatunga, Ian Chappell, Clive Lloyd, Shaun Pollock, Michael Holding, Stuart MacGill, Damien Martyn, Nathan Bracken, Alvin Kallicharran, Niall O'Brien, Vince Adams, Ian Pont and Stephen Rooke.",Agent,Athlete,Cricketer,Julien_Fountain,573
